epoch,phase,loss,accuracy,lr
0,train,2.017225691424611,0.2438800036907196,0.0002999920495579992
0,evaluation,1.839134477361848,0.322299987077713,0.0002999920495579992
1,train,1.8254697514921807,0.3120400011539459,0.00029996819910385256
1,evaluation,1.834607352184344,0.31619998812675476,0.00029996819910385256
2,train,1.7326596240558283,0.35308000445365906,0.000299928451253031
2,evaluation,1.7185361792769613,0.36079999804496765,0.000299928451253031
3,train,1.6520996916934352,0.3878200054168701,0.0002998728103643344
3,evaluation,1.589761720427984,0.413100004196167,0.0002998728103643344
4,train,1.5739964011989895,0.4212999939918518,0.00029980128253941313
4,evaluation,1.4856602481648893,0.4505999982357025,0.00029980128253941313
5,train,1.5128746416867542,0.44582000374794006,0.0002997138756220993
5,evaluation,1.4334442977663837,0.4738999903202057,0.0002997138756220993
6,train,1.4707397259104893,0.46413999795913696,0.0002996105991975463
6,evaluation,1.3571197488639928,0.503600001335144,0.0002996105991975463
7,train,1.4359281511257982,0.4767000079154968,0.000299491464591178
7,evaluation,1.3148672550539426,0.5171999931335449,0.000299491464591178
8,train,1.4099395208041687,0.4842599928379059,0.00029935648486744646
8,evaluation,1.3001647855662093,0.5235000252723694,0.00029935648486744646
9,train,1.3849219464889877,0.49827998876571655,0.00029920567482839947
9,evaluation,1.258586304097236,0.544700026512146,0.00029920567482839947
10,train,1.360032792896261,0.5064799785614014,0.00029903905101205734
10,evaluation,1.2120570065099983,0.5573999881744385,0.00029903905101205734
11,train,1.3371952452013254,0.5145800113677979,0.0002988566316905992
11,evaluation,1.2065432599828214,0.5609999895095825,0.0002988566316905992
12,train,1.327508057474785,0.5174999833106995,0.00029865843686835924
12,evaluation,1.173007455807698,0.5727999806404114,0.00029865843686835924
13,train,1.3078904481190246,0.5251799821853638,0.00029844448827963323
13,evaluation,1.1772956169104274,0.5717999935150146,0.00029844448827963323
14,train,1.290430266533971,0.5338799953460693,0.0002982148093862949
14,evaluation,1.1253268779078616,0.5925999879837036,0.0002982148093862949
15,train,1.284518293102684,0.5355799794197083,0.00029796942537522314
15,evaluation,1.1597525681121439,0.5774000287055969,0.00029796942537522314
16,train,1.2613774897802212,0.5426599979400635,0.00029770836315553997
16,evaluation,1.124021888533725,0.5878999829292297,0.00029770836315553997
17,train,1.2517130941991002,0.5461400151252747,0.0002974316513556598
17,evaluation,1.1063520757457879,0.5992000102996826,0.0002974316513556598
18,train,1.237543728497937,0.5517399907112122,0.0002971393203201496
18,evaluation,1.0709000116662135,0.61080002784729,0.0002971393203201496
19,train,1.2333823088794718,0.5567200183868408,0.00029683140210640173
19,evaluation,1.0843351151369796,0.6049000024795532,0.00029683140210640173
