epoch,phase,loss,accuracy,lr
0,train,1.985976104846086,0.25317999720573425,0.0002999920495579992
0,evaluation,1.7845714695845978,0.33480000495910645,0.0002999920495579992
1,train,1.7821881633890255,0.33649998903274536,0.00029996819910385256
1,evaluation,1.651759754253339,0.39079999923706055,0.00029996819910385256
2,train,1.6719483359695395,0.3789600133895874,0.000299928451253031
2,evaluation,1.5788107310669333,0.41839998960494995,0.000299928451253031
3,train,1.5807530413503232,0.4194999933242798,0.0002998728103643344
3,evaluation,1.430727850032758,0.4722999930381775,0.0002998728103643344
4,train,1.5123481997443586,0.4445599913597107,0.00029980128253941313
4,evaluation,1.3617983483061005,0.5077999830245972,0.00029980128253941313
5,train,1.4633598019704794,0.4647800028324127,0.0002997138756220993
5,evaluation,1.3268846545038344,0.5194000005722046,0.0002997138756220993
6,train,1.4197160862290952,0.481220006942749,0.0002996105991975463
6,evaluation,1.2761796516708181,0.5411999821662903,0.0002996105991975463
7,train,1.3838098826615706,0.4968999922275543,0.000299491464591178
7,evaluation,1.2826283551469635,0.5317000150680542,0.000299491464591178
8,train,1.357991840223522,0.5052800178527832,0.00029935648486744646
8,evaluation,1.2105536460876465,0.5586000084877014,0.00029935648486744646
9,train,1.3330304512892233,0.5143200159072876,0.00029920567482839947
9,evaluation,1.234662828566153,0.5512999892234802,0.00029920567482839947
10,train,1.3072746787839533,0.5256800055503845,0.00029903905101205734
10,evaluation,1.2072705513314357,0.5631999969482422,0.00029903905101205734
11,train,1.2888439832745915,0.5334600210189819,0.0002988566316905992
11,evaluation,1.1808567846877664,0.5726000070571899,0.0002988566316905992
12,train,1.2701426265794602,0.539900004863739,0.00029865843686835924
12,evaluation,1.120410737357562,0.597100019454956,0.00029865843686835924
13,train,1.2497510080752166,0.5469599962234497,0.00029844448827963323
13,evaluation,1.1279620671574073,0.5874999761581421,0.00029844448827963323
14,train,1.2359269023551356,0.5545399785041809,0.0002982148093862949
14,evaluation,1.1100431092177765,0.597100019454956,0.0002982148093862949
15,train,1.2217424199404314,0.5597000122070312,0.00029796942537522314
15,evaluation,1.0913342856153656,0.6007000207901001,0.00029796942537522314
16,train,1.2087673839095914,0.5652199983596802,0.00029770836315553997
16,evaluation,1.0927871903286706,0.6110000014305115,0.00029770836315553997
17,train,1.20415588397809,0.567579984664917,0.0002974316513556598
17,evaluation,1.056991441340386,0.6182000041007996,0.0002974316513556598
18,train,1.1857106088067564,0.5736200213432312,0.0002971393203201496
18,evaluation,1.0651629853852187,0.6139000058174133,0.0002971393203201496
19,train,1.1772819280319506,0.5757200121879578,0.00029683140210640173
19,evaluation,1.024099653280234,0.628000020980835,0.00029683140210640173
20,train,1.166760077409427,0.5792800188064575,0.00029650793048111826
20,evaluation,1.0137529078918168,0.6323999762535095,0.00029650793048111826
21,train,1.1512151157764523,0.587939977645874,0.0002961689409166081
21,evaluation,1.037845586674123,0.6309000253677368,0.0002961689409166081
22,train,1.1405981050427918,0.5897600054740906,0.0002958144705868971
22,evaluation,0.9948148221909245,0.647599995136261,0.0002958144705868971
23,train,1.1378483818010297,0.5911399722099304,0.0002954445583636514
23,evaluation,1.007359884962251,0.6330999732017517,0.0002954445583636514
24,train,1.1360346801445613,0.5925400257110596,0.00029505924481191474
24,evaluation,0.9663354686543911,0.6480000019073486,0.00029505924481191474
25,train,1.1228610867124689,0.5997800230979919,0.0002946585721856603
25,evaluation,0.9664185899722425,0.6525999903678894,0.0002946585721856603
26,train,1.1159233725284372,0.6006399989128113,0.0002942425844231566
26,evaluation,0.9889679868010026,0.6492000222206116,0.0002942425844231566
27,train,1.109721521587323,0.6036800146102905,0.0002938113271421496
27,evaluation,0.9814354920689063,0.6431000232696533,0.0002938113271421496
28,train,1.0967867459787433,0.6063600182533264,0.00029336484763486
28,evaluation,0.970411803903459,0.6504999995231628,0.00029336484763486
29,train,1.090531812909314,0.6090400218963623,0.00029290319486279713
29,evaluation,0.9650399677361114,0.6531999707221985,0.00029290319486279713
30,train,1.0847178918626301,0.6111400127410889,0.0002924264194513898
30,evaluation,0.953950908365129,0.6561999917030334,0.0002924264194513898
31,train,1.0811847294383037,0.6103000044822693,0.00029193457368443463
31,evaluation,0.9383547411689276,0.6639000177383423,0.00029193457368443463
32,train,1.0773586486001758,0.6157799959182739,0.0002914277114983626
32,evaluation,0.9147448388836051,0.6747999787330627,0.0002914277114983626
33,train,1.062970677147741,0.6203200221061707,0.00029090588847632414
33,evaluation,0.9198888649668875,0.6717000007629395,0.00029090588847632414
34,train,1.0619799267605443,0.6211400032043457,0.0002903691618420941
34,evaluation,0.9271025333223464,0.670799970626831,0.0002903691618420941
35,train,1.059356283501286,0.6205400228500366,0.0002898175904537963
35,evaluation,0.9401422746573822,0.6656000018119812,0.0002898175904537963
36,train,1.0568248321638083,0.6240400075912476,0.00028925123479744914
36,evaluation,0.8866219954400123,0.682200014591217,0.00028925123479744914
37,train,1.0545577153830272,0.6226999759674072,0.0002886701569803325
37,evaluation,0.8982347691360908,0.6833000183105469,0.0002886701569803325
38,train,1.0442306867340947,0.6280800104141235,0.00028807442072417716
38,evaluation,0.9197285778914825,0.6747000217437744,0.00028807442072417716
39,train,1.0327455855696404,0.6307200193405151,0.000287464091358177
39,evaluation,0.9081464541863792,0.6772000193595886,0.000287464091358177
40,train,1.036102210774141,0.6297799944877625,0.00028683923581182487
40,evaluation,0.920043034266822,0.675599992275238,0.00028683923581182487
41,train,1.0284711482274869,0.6334400177001953,0.00028619992260757275
41,evaluation,0.9239068095442615,0.6743999719619751,0.00028619992260757275
42,train,1.0279696670639547,0.6339799761772156,0.00028554622185331796
42,evaluation,0.8760237814504889,0.6904000043869019,0.00028554622185331796
43,train,1.0215049957680276,0.6356199979782104,0.00028487820523471477
43,evaluation,0.9000353451016583,0.6802999973297119,0.00028487820523471477
44,train,1.0232179652699425,0.6346200108528137,0.00028419594600731323
