epoch,phase,loss,accuracy,lr
0,train,1.9835640350571069,0.25558000802993774,0.0002999920495579992
0,evaluation,1.9108686718759658,0.3109000027179718,0.0002999920495579992
1,train,1.7825770198231767,0.3332799971103668,0.00029996819910385256
1,evaluation,1.7760298357734197,0.35190001130104065,0.00029996819910385256
2,train,1.6637202748252302,0.3826200067996979,0.000299928451253031
2,evaluation,1.59986036035079,0.4253999888896942,0.000299928451253031
3,train,1.5637488450540606,0.42419999837875366,0.0002998728103643344
3,evaluation,1.4954547535015057,0.46000000834465027,0.0002998728103643344
4,train,1.4952714775529359,0.4560199975967407,0.00029980128253941313
4,evaluation,1.4379641798478138,0.4790000021457672,0.00029980128253941313
5,train,1.4401370759510324,0.4765799939632416,0.0002997138756220993
5,evaluation,1.4216097925282731,0.49790000915527344,0.0002997138756220993
6,train,1.4037853372676292,0.4908599853515625,0.0002996105991975463
6,evaluation,1.3086856135839149,0.5327000021934509,0.0002996105991975463
7,train,1.3600197570098331,0.5060999989509583,0.000299491464591178
7,evaluation,1.3337574125845222,0.5281000137329102,0.000299491464591178
8,train,1.3318889665481684,0.5174400210380554,0.00029935648486744646
8,evaluation,1.2821446264846414,0.5406000018119812,0.00029935648486744646
9,train,1.3057589948634662,0.5281400084495544,0.00029920567482839947
9,evaluation,1.2353982940504822,0.5587999820709229,0.00029920567482839947
10,train,1.29270769507074,0.5346400141716003,0.00029903905101205734
10,evaluation,1.1920107105110265,0.586899995803833,0.00029903905101205734
11,train,1.2633728749306916,0.5443800091743469,0.0002988566316905992
11,evaluation,1.1808863259569,0.5828999876976013,0.0002988566316905992
12,train,1.2471533327761208,0.5504400134086609,0.00029865843686835924
12,evaluation,1.1728134457069108,0.5845000147819519,0.00029865843686835924
13,train,1.2230388331596198,0.559220016002655,0.00029844448827963323
13,evaluation,1.142467598371868,0.5946999788284302,0.00029844448827963323
14,train,1.2088736839916394,0.5634999871253967,0.0002982148093862949
14,evaluation,1.1403519639486,0.6010000109672546,0.0002982148093862949
15,train,1.194957192596572,0.569320023059845,0.00029796942537522314
15,evaluation,1.1288195893734316,0.603600025177002,0.00029796942537522314
16,train,1.1778135609138958,0.5763199925422668,0.00029770836315553997
16,evaluation,1.1278991472871998,0.6068000197410583,0.00029770836315553997
17,train,1.1738366466349044,0.5777999758720398,0.0002974316513556598
17,evaluation,1.0938837460324735,0.6134999990463257,0.0002974316513556598
18,train,1.1654392360421397,0.5824800133705139,0.0002971393203201496
18,evaluation,1.101993804491019,0.61080002784729,0.0002971393203201496
19,train,1.1476693426251716,0.5896400213241577,0.00029683140210640173
19,evaluation,1.0831414823290668,0.6212000250816345,0.00029683140210640173
20,train,1.131940429625304,0.5951399803161621,0.00029650793048111826
20,evaluation,1.0509025635598581,0.6266000270843506,0.00029650793048111826
21,train,1.1283767043477129,0.5976200103759766,0.0002961689409166081
21,evaluation,1.0837867282613922,0.6168000102043152,0.0002961689409166081
22,train,1.1209343699238183,0.5951799750328064,0.0002958144705868971
22,evaluation,1.0442225684093525,0.6367999911308289,0.0002958144705868971
23,train,1.1136211405324814,0.600820004940033,0.0002954445583636514
23,evaluation,1.1045885968811904,0.6209999918937683,0.0002954445583636514
24,train,1.102641902158937,0.6081200242042542,0.00029505924481191474
24,evaluation,1.0067730666715888,0.6431999802589417,0.00029505924481191474
25,train,1.0949116704409079,0.6071599721908569,0.0002946585721856603
25,evaluation,1.0036791019801852,0.6510999798774719,0.0002946585721856603
26,train,1.0871136284545255,0.6122199892997742,0.0002942425844231566
26,evaluation,0.9739539095118076,0.659600019454956,0.0002942425844231566
27,train,1.084032246828689,0.6111199855804443,0.0002938113271421496
27,evaluation,1.022153594071352,0.6448000073432922,0.0002938113271421496
28,train,1.0763375112772597,0.6168400049209595,0.00029336484763486
28,evaluation,0.9744769847845729,0.6582000255584717,0.00029336484763486
29,train,1.0680877418469286,0.6190000176429749,0.00029290319486279713
29,evaluation,0.9885833625552021,0.652899980545044,0.00029290319486279713
30,train,1.0642120086628457,0.6219199895858765,0.0002924264194513898
30,evaluation,1.0294096696225903,0.6478000283241272,0.0002924264194513898
31,train,1.0571796163878477,0.6236000061035156,0.00029193457368443463
31,evaluation,0.9369550415232212,0.6747000217437744,0.00029193457368443463
32,train,1.0479673676173706,0.625540018081665,0.0002914277114983626
32,evaluation,0.9796780257285396,0.6615999937057495,0.0002914277114983626
33,train,1.0425055037678965,0.6295400261878967,0.00029090588847632414
33,evaluation,0.9499531022355526,0.675000011920929,0.00029090588847632414
34,train,1.032705612347254,0.6310799717903137,0.0002903691618420941
34,evaluation,0.9767990632902218,0.6582000255584717,0.0002903691618420941
35,train,1.0297979784133795,0.6348400115966797,0.0002898175904537963
35,evaluation,0.9704847147193136,0.6712999939918518,0.0002898175904537963
36,train,1.0248483315758083,0.6345000267028809,0.00028925123479744914
36,evaluation,1.0292092109028297,0.6568999886512756,0.00028925123479744914
