epoch,phase,loss,accuracy,lr
0,train,1.970807938929409,0.2625400125980377,0.0002999920495579992
0,evaluation,1.820633204677437,0.32260000705718994,0.0002999920495579992
1,train,1.769974468004368,0.3350600004196167,0.00029996819910385256
1,evaluation,1.6467212272595755,0.38119998574256897,0.00029996819910385256
2,train,1.6576029723867431,0.38646000623703003,0.000299928451253031
2,evaluation,1.6292532169366185,0.42149999737739563,0.000299928451253031
3,train,1.5620274805961667,0.4270400106906891,0.0002998728103643344
3,evaluation,1.486713305304322,0.45829999446868896,0.0002998728103643344
4,train,1.4959044990027348,0.45451998710632324,0.00029980128253941313
4,evaluation,1.420782537399968,0.4821999967098236,0.00029980128253941313
5,train,1.4359376223190972,0.4784199893474579,0.0002997138756220993
5,evaluation,1.375202165374273,0.5077999830245972,0.0002997138756220993
6,train,1.3949076211665903,0.4899199903011322,0.0002996105991975463
6,evaluation,1.3248888284345217,0.5205000042915344,0.0002996105991975463
7,train,1.3612806550072283,0.5074399709701538,0.000299491464591178
7,evaluation,1.2759443928923788,0.5406000018119812,0.000299491464591178
8,train,1.3324547301777794,0.5152000188827515,0.00029935648486744646
8,evaluation,1.2292688353152215,0.552299976348877,0.00029935648486744646
9,train,1.307710997588799,0.5242800116539001,0.00029920567482839947
9,evaluation,1.2476380988012385,0.5450999736785889,0.00029920567482839947
10,train,1.2804751115686752,0.5372200012207031,0.00029903905101205734
10,evaluation,1.1711437128767181,0.5755000114440918,0.00029903905101205734
11,train,1.2599960422271963,0.5453799962997437,0.0002988566316905992
11,evaluation,1.230315937271601,0.5566999912261963,0.0002988566316905992
12,train,1.2439932182926656,0.5523200035095215,0.00029865843686835924
12,evaluation,1.1742712651626974,0.572700023651123,0.00029865843686835924
13,train,1.2225938215280128,0.5591999888420105,0.00029844448827963323
13,evaluation,1.1563794062107424,0.5856000185012817,0.00029844448827963323
14,train,1.210929963289929,0.5639600157737732,0.0002982148093862949
14,evaluation,1.1951748577854302,0.571399986743927,0.0002982148093862949
15,train,1.1963841265729627,0.5696799755096436,0.00029796942537522314
15,evaluation,1.0724976839898508,0.6187000274658203,0.00029796942537522314
16,train,1.1844878006164374,0.5744199752807617,0.00029770836315553997
16,evaluation,1.1250623698475994,0.5979999899864197,0.00029770836315553997
17,train,1.171603652217504,0.5802000164985657,0.0002974316513556598
17,evaluation,1.0950909739808192,0.6080999970436096,0.0002974316513556598
18,train,1.1634344420469631,0.5828999876976013,0.0002971393203201496
18,evaluation,1.087629648703563,0.6111999750137329,0.0002971393203201496
19,train,1.1481305747995596,0.588919997215271,0.00029683140210640173
19,evaluation,1.0779881635798683,0.6205000281333923,0.00029683140210640173
20,train,1.1451750893117216,0.5898000001907349,0.00029650793048111826
20,evaluation,1.0493133188802986,0.6281999945640564,0.00029650793048111826
21,train,1.1308517260929507,0.5952000021934509,0.0002961689409166081
21,evaluation,1.0800200557406945,0.6266000270843506,0.0002961689409166081
22,train,1.1209843141953353,0.6001799702644348,0.0002958144705868971
22,evaluation,1.0588903163052812,0.6340000033378601,0.0002958144705868971
23,train,1.1085425920193763,0.600380003452301,0.0002954445583636514
23,evaluation,1.0704769763765456,0.6229000091552734,0.0002954445583636514
24,train,1.1077517296956934,0.6032599806785583,0.00029505924481191474
24,evaluation,1.0053640739827217,0.6444000005722046,0.00029505924481191474
25,train,1.0955371263691835,0.608299970626831,0.0002946585721856603
25,evaluation,1.0482544038869157,0.6312000155448914,0.0002946585721856603
26,train,1.0840104659804908,0.6134600043296814,0.0002942425844231566
26,evaluation,0.9948761742326278,0.6521999835968018,0.0002942425844231566
27,train,1.0756177976918038,0.6133999824523926,0.0002938113271421496
27,evaluation,0.9919252357905424,0.6500999927520752,0.0002938113271421496
28,train,1.0732192509924359,0.6162999868392944,0.00029336484763486
28,evaluation,0.9879073930692069,0.660099983215332,0.00029336484763486
29,train,1.0689235428714996,0.6178600192070007,0.00029290319486279713
29,evaluation,0.9836286291291442,0.6606000065803528,0.00029290319486279713
30,train,1.055854036070197,0.6233000159263611,0.0002924264194513898
30,evaluation,0.9436463713645935,0.6723999977111816,0.0002924264194513898
31,train,1.0538516599503929,0.6230400204658508,0.00029193457368443463
31,evaluation,0.991320511962794,0.6657000184059143,0.00029193457368443463
32,train,1.0520331638548381,0.6258400082588196,0.0002914277114983626
32,evaluation,1.041404226912728,0.6452000141143799,0.0002914277114983626
33,train,1.0435338427343637,0.6287199854850769,0.00029090588847632414
33,evaluation,0.9620883562896825,0.6657000184059143,0.00029090588847632414
34,train,1.038249198280637,0.6332200169563293,0.0002903691618420941
34,evaluation,0.9682050181340568,0.667900025844574,0.0002903691618420941
35,train,1.0321101752083626,0.632099986076355,0.0002898175904537963
35,evaluation,0.9556186131284207,0.6672000288963318,0.0002898175904537963
36,train,1.023008535585135,0.6349800229072571,0.00028925123479744914
36,evaluation,0.977134377141542,0.6653000116348267,0.00028925123479744914
37,train,1.0206966951984884,0.6370599865913391,0.0002886701569803325
37,evaluation,0.973763731461537,0.6665999889373779,0.0002886701569803325
38,train,1.0171645577911221,0.637660026550293,0.00028807442072417716
38,evaluation,1.0024480450002453,0.6599000096321106,0.00028807442072417716
39,train,1.0110682491451273,0.6390600204467773,0.000287464091358177
39,evaluation,0.9657938246485553,0.6714000105857849,0.000287464091358177
40,train,1.0075790078743645,0.6412799954414368,0.00028683923581182487
40,evaluation,0.9492099466203134,0.6771000027656555,0.00028683923581182487
41,train,1.0042069435424512,0.6411399841308594,0.00028619992260757275
41,evaluation,0.9362618304506133,0.6784999966621399,0.00028619992260757275
42,train,0.9985213627290848,0.6435199975967407,0.00028554622185331796
42,evaluation,0.9797501616840121,0.6674000024795532,0.00028554622185331796
43,train,0.9936857462843971,0.6464200019836426,0.00028487820523471477
43,evaluation,0.9043985575060302,0.689300000667572,0.00028487820523471477
44,train,0.9854425981526485,0.6503400206565857,0.00028419594600731323
44,evaluation,0.8840372132349618,0.6934000253677368,0.00028419594600731323
45,train,0.9852391475301874,0.649619996547699,0.00028349951898852603
45,evaluation,0.9289743598503403,0.6855999827384949,0.00028349951898852603
46,train,0.9798829614963678,0.6517400145530701,0.00028278900054942377
46,evaluation,0.9415550118760218,0.6801000237464905,0.00028278900054942377
47,train,0.9693108731523499,0.6557400226593018,0.00028206446860636015
47,evaluation,0.938767347154738,0.6814000010490417,0.00028206446860636015
48,train,0.973071378362758,0.653980016708374,0.00028132600261242746
48,evaluation,0.9631793378274652,0.6754000186920166,0.00028132600261242746
49,train,0.9694126759038861,0.6555399894714355,0.0002805736835487436
49,evaluation,1.0142390041411677,0.6692000031471252,0.0002805736835487436
50,train,0.9640890597687353,0.6571400165557861,0.0002798075939155718
50,evaluation,0.9375717021241973,0.6851999759674072,0.0002798075939155718
51,train,0.9641778177922339,0.6565799713134766,0.0002790278177232734
51,evaluation,0.9006948448434661,0.6972000002861023,0.0002790278177232734
52,train,0.9600027287402726,0.6581000089645386,0.00027823444048309524
52,evaluation,0.9593323491796663,0.6812000274658203,0.00027823444048309524
53,train,0.9462179203167596,0.6643999814987183,0.0002774275491977922
53,evaluation,0.9473666428010675,0.6815000176429749,0.0002774275491977922
54,train,0.9486514095150297,0.6608800292015076,0.00027660723235208647
54,evaluation,0.9350527215607559,0.6881999969482422,0.00027660723235208647
55,train,0.9446132861439834,0.6633800268173218,0.0002757735799029644
55,evaluation,0.9289832009544855,0.6916000247001648,0.0002757735799029644
56,train,0.9430218768851532,0.6640999913215637,0.00027492668326981143
56,evaluation,0.9450146789792218,0.6829000115394592,0.00027492668326981143
57,train,0.9421698664460341,0.6676599979400635,0.00027406663532438707
57,evaluation,0.922828162772746,0.6933000087738037,0.00027406663532438707
58,train,0.9467759885446495,0.6642199754714966,0.0002731935303806403
58,evaluation,0.9312077368362041,0.6862000226974487,0.0002731935303806403
59,train,0.930835193532812,0.6676200032234192,0.00027230746418436733
59,evaluation,0.8860392706303657,0.7027999758720398,0.00027230746418436733
60,train,0.9367914253183643,0.6651600003242493,0.00027140853390271154
60,evaluation,0.8953576253939278,0.699999988079071,0.00027140853390271154
61,train,0.929743661142676,0.6694999933242798,0.0002704968381135084
61,evaluation,0.9169855993005294,0.6980999708175659,0.0002704968381135084
62,train,0.9213364880408168,0.6730200052261353,0.00026957247679447504
62,evaluation,0.9183710262745242,0.6976000070571899,0.00026957247679447504
63,train,0.9203398456353971,0.6740999817848206,0.00026863555131224676
63,evaluation,0.9009889296338528,0.6962000131607056,0.00026863555131224676
64,train,0.9216299081397483,0.6735000014305115,0.00026768616441126075
64,evaluation,0.89492633825616,0.7013000249862671,0.00026768616441126075
65,train,0.9150325261113589,0.6750800013542175,0.0002667244202024894
65,evaluation,0.9198509477361848,0.6965000033378601,0.0002667244202024894
66,train,0.9145521411810384,0.6770200133323669,0.0002657504241520231
66,evaluation,0.9357036933114257,0.6929000020027161,0.0002657504241520231
67,train,0.9143572120410403,0.6748200058937073,0.00026476428306950465
67,evaluation,0.9186994048613536,0.6916000247001648,0.00026476428306950465
68,train,0.9117762734518027,0.6758800148963928,0.0002637661050964166
68,evaluation,0.9677408971363985,0.6808000206947327,0.0002637661050964166
69,train,0.9074817859303311,0.6772400140762329,0.00026275599969422214
69,evaluation,0.9098560048055045,0.6947000026702881,0.00026275599969422214
70,train,0.8997389994313955,0.6798200011253357,0.00026173407763236143
70,evaluation,0.8800540611713747,0.7081999778747559,0.00026173407763236143
71,train,0.8995687821332146,0.680899977684021,0.00026070045097610465
71,evaluation,0.9034214781809456,0.7060999870300293,0.00026070045097610465
72,train,0.9024921551994656,0.6806600093841553,0.0002596552330742625
72,evaluation,0.885725744917423,0.7069000005722046,0.0002596552330742625
73,train,0.8986749473740073,0.6812400221824646,0.00025859853854675647
73,evaluation,0.8889888924888417,0.7026000022888184,0.00025859853854675647
74,train,0.8927859232553741,0.6830599904060364,0.0002575304832720494
74,evaluation,0.8910286811333669,0.7035999894142151,0.0002575304832720494
75,train,0.8899924247466084,0.6847400069236755,0.000256451184374438
75,evaluation,0.9905366105369374,0.6787999868392944,0.000256451184374438
76,train,0.8924200515003156,0.6832799911499023,0.000255360760211209
76,evaluation,0.8587583793869501,0.7092999815940857,0.000255360760211209
77,train,0.8850824492971611,0.6887199878692627,0.0002542593303596599
77,evaluation,0.9279259043403819,0.6990000009536743,0.0002542593303596599
78,train,0.8813219046043923,0.6873199939727783,0.0002531470156039858
78,evaluation,0.8759515609922288,0.7103999853134155,0.0002531470156039858
79,train,0.8813420128639397,0.6881200075149536,0.0002520239379220344
79,evaluation,0.9011522252348405,0.7001000046730042,0.0002520239379220344
80,train,0.8843524347790672,0.6876599788665771,0.0002508902204719295
80,evaluation,0.885076564324053,0.7103000283241272,0.0002508902204719295
81,train,0.8755062338336349,0.6892600059509277,0.0002497459875785653
81,evaluation,0.8317121365402318,0.7221999764442444,0.0002497459875785653
82,train,0.8755629614490987,0.6879199743270874,0.00024859136471997286
82,evaluation,0.939358235914496,0.6884999871253967,0.00024859136471997286
83,train,0.8686852694472389,0.6937999725341797,0.00024742647851356
83,evaluation,0.888281403463098,0.7099000215530396,0.00024742647851356
84,train,0.8676407672560124,0.6941199898719788,0.00024625145670222645
84,evaluation,0.9433370941801916,0.6908000111579895,0.00024625145670222645
85,train,0.860947037139512,0.694920003414154,0.00024506642814035504
85,evaluation,0.8765089964564843,0.7161999940872192,0.00024506642814035504
86,train,0.8702542882441254,0.6915799975395203,0.00024387152277968163
86,evaluation,0.8977851475341411,0.7037000060081482,0.00024387152277968163
87,train,0.8656483563925604,0.6938599944114685,0.0002426668716550444
87,evaluation,0.8478330087058151,0.7226999998092651,0.0002426668716550444
88,train,0.8586783864918877,0.6968600153923035,0.0002414526068700143
88,evaluation,0.8823213833796827,0.7156000137329102,0.0002414526068700143
89,train,0.8662564550214411,0.6936200261116028,0.0002402288615824086
89,evaluation,0.9228093344953996,0.699999988079071,0.0002402288615824086
90,train,0.8609101546694861,0.694920003414154,0.00023899576998968842
90,evaluation,0.8796934191184708,0.7095999717712402,0.00023899576998968842
91,train,0.8564616595692647,0.6957399845123291,0.00023775346731424264
91,evaluation,0.8275875411456144,0.7307000160217285,0.00023775346731424264
92,train,0.8569949987294424,0.6970000267028809,0.00023650208978855897
92,evaluation,0.8488409602189366,0.7182000279426575,0.00023650208978855897
93,train,0.8565809748056904,0.6972200274467468,0.00023524177464028488
93,evaluation,0.8480234078214138,0.7226999998092651,0.00023524177464028488
94,train,0.8518097161332054,0.6966800093650818,0.0002339726600771789
94,evaluation,0.8500877633879457,0.7174000144004822,0.0002339726600771789
95,train,0.8539632246317461,0.6966599822044373,0.0002326948852719545
95,evaluation,0.841423922701727,0.7210999727249146,0.0002326948852719545
96,train,0.8450861032051808,0.7016000151634216,0.00023140859034701826
96,evaluation,0.882963768289059,0.7114999890327454,0.00023140859034701826
97,train,0.8370047920500227,0.7026399970054626,0.00023011391635910388
97,evaluation,0.856347926809818,0.7188000082969666,0.00023011391635910388
98,train,0.8442645763497219,0.6988199949264526,0.00022881100528380385
98,evaluation,0.8631727288040933,0.7215999960899353,0.00022881100528380385
99,train,0.8363234277271554,0.7015600204467773,0.0002275
99,evaluation,0.8853568902498559,0.7129999995231628,0.0002275
100,train,0.8381985741503098,0.7025399804115295,0.00022618104427419542
100,evaluation,0.8177801830859124,0.7332000136375427,0.00022618104427419542
101,train,0.83453301136451,0.7066400051116943,0.0002248542827447487
101,evaluation,0.8787466536594343,0.7120000123977661,0.0002248542827447487
102,train,0.8370347527591774,0.7049400210380554,0.00022351986090601283
102,evaluation,0.8524452138550674,0.7235000133514404,0.00022351986090601283
103,train,0.8367021071636463,0.7034199833869934,0.00022217792509237998
103,evaluation,0.8330849797665318,0.7243000268936157,0.00022217792509237998
104,train,0.832410828079409,0.7057200074195862,0.0002208286224622343
104,evaluation,0.9261775446843498,0.7013999819755554,0.0002208286224622343
105,train,0.8341714131557728,0.7061200141906738,0.00021947210098181448
105,evaluation,0.9185811009588121,0.70169997215271,0.00021947210098181448
106,train,0.8341194214418416,0.7049800157546997,0.0002181085094089875
106,evaluation,0.8717913220200357,0.7179999947547913,0.0002181085094089875
