epoch,phase,loss,accuracy,lr
0,train,1.973920259329364,0.25971999764442444,0.0002999920495579992
0,evaluation,1.789970895912074,0.3287999927997589,0.0002999920495579992
1,train,1.7822944349645045,0.3343999981880188,0.00029996819910385256
1,evaluation,1.8121149464498592,0.3409999907016754,0.00029996819910385256
2,train,1.6884642970531494,0.3712800145149231,0.000299928451253031
2,evaluation,1.6338265907915333,0.3937000036239624,0.000299928451253031
3,train,1.5933883903581467,0.41067999601364136,0.0002998728103643344
3,evaluation,1.502729906311518,0.4505000114440918,0.0002998728103643344
4,train,1.5229129202835394,0.4438999891281128,0.00029980128253941313
4,evaluation,1.4757831866228128,0.4674000144004822,0.00029980128253941313
5,train,1.4789284577455057,0.46261999011039734,0.0002997138756220993
5,evaluation,1.3621675560746012,0.4966999888420105,0.0002997138756220993
6,train,1.4418374348784346,0.4752799868583679,0.0002996105991975463
6,evaluation,1.2949861438968513,0.5289999842643738,0.0002996105991975463
7,train,1.402791996441229,0.49187999963760376,0.000299491464591178
7,evaluation,1.2924551269676112,0.525600016117096,0.000299491464591178
8,train,1.3761710062661134,0.49998000264167786,0.00029935648486744646
8,evaluation,1.2477558277830292,0.5468999743461609,0.00029935648486744646
9,train,1.3506922731009285,0.5105400085449219,0.00029920567482839947
9,evaluation,1.248695255834845,0.5489000082015991,0.00029920567482839947
10,train,1.3304823228465321,0.5181999802589417,0.00029903905101205734
10,evaluation,1.218641776072828,0.5569000244140625,0.00029903905101205734
11,train,1.3129429917811128,0.5265799760818481,0.0002988566316905992
11,evaluation,1.186675571188142,0.5720999836921692,0.0002988566316905992
12,train,1.297176855299479,0.5338199734687805,0.00029865843686835924
12,evaluation,1.1430494845667971,0.5885000228881836,0.00029865843686835924
13,train,1.2763097966113663,0.5391200184822083,0.00029844448827963323
13,evaluation,1.1448009904426864,0.5938000082969666,0.00029844448827963323
14,train,1.2665573497257574,0.5422400236129761,0.0002982148093862949
14,evaluation,1.1479620156408865,0.5835000276565552,0.0002982148093862949
15,train,1.250294228801337,0.5484799742698669,0.00029796942537522314
15,evaluation,1.1212811138056502,0.5956000089645386,0.00029796942537522314
16,train,1.242989730652031,0.5523599982261658,0.00029770836315553997
16,evaluation,1.094085287444199,0.6039999723434448,0.00029770836315553997
17,train,1.2235757874710786,0.557919979095459,0.0002974316513556598
17,evaluation,1.1337908559207674,0.5947999954223633,0.0002974316513556598
18,train,1.2185717914110559,0.5608800053596497,0.0002971393203201496
18,evaluation,1.1037291062029102,0.6104999780654907,0.0002971393203201496
19,train,1.2074396418183662,0.5632799863815308,0.00029683140210640173
19,evaluation,1.0611971646924563,0.6189000010490417,0.00029683140210640173
20,train,1.1959161461161836,0.5700600147247314,0.00029650793048111826
20,evaluation,1.0546722291391106,0.6238999962806702,0.00029650793048111826
21,train,1.1859907134414633,0.5722600221633911,0.0002961689409166081
21,evaluation,1.0473339097409309,0.6219000220298767,0.0002961689409166081
22,train,1.182031463174259,0.5769199728965759,0.0002958144705868971
22,evaluation,1.0448215943348558,0.6288999915122986,0.0002958144705868971
23,train,1.1698362693152464,0.5790799856185913,0.0002954445583636514
23,evaluation,1.025430233418187,0.6316999793052673,0.0002954445583636514
24,train,1.1672422852357636,0.5786399841308594,0.00029505924481191474
24,evaluation,1.0108041748215881,0.6388000249862671,0.00029505924481191474
25,train,1.1517964167058314,0.5868600010871887,0.0002946585721856603
25,evaluation,1.0187572572804704,0.6403999924659729,0.0002946585721856603
26,train,1.1500504751644476,0.5849400162696838,0.0002942425844231566
26,evaluation,1.0054758832424502,0.6430000066757202,0.0002942425844231566
27,train,1.1425043285045478,0.5910999774932861,0.0002938113271421496
27,evaluation,0.9897304690336879,0.6460000276565552,0.0002938113271421496
28,train,1.1331923453094404,0.5958399772644043,0.00029336484763486
28,evaluation,0.9751604516294938,0.6552000045776367,0.00029336484763486
29,train,1.12694846821563,0.5972200036048889,0.00029290319486279713
29,evaluation,1.027415455896643,0.6395999789237976,0.00029290319486279713
30,train,1.1238228046070888,0.5971599817276001,0.0002924264194513898
30,evaluation,1.001908224594744,0.6439999938011169,0.0002924264194513898
31,train,1.1190717621227664,0.5988799929618835,0.00029193457368443463
31,evaluation,0.9900217539147486,0.6520000100135803,0.00029193457368443463
32,train,1.1138385616604933,0.6008399724960327,0.0002914277114983626
32,evaluation,1.0131294749960114,0.6474999785423279,0.0002914277114983626
33,train,1.1082388915674155,0.6031000018119812,0.00029090588847632414
33,evaluation,0.9725399620925324,0.6534000039100647,0.00029090588847632414
34,train,1.1063010027951292,0.6048200130462646,0.0002903691618420941
34,evaluation,0.9787780416162708,0.6506999731063843,0.0002903691618420941
35,train,1.0994634020054126,0.6048799753189087,0.0002898175904537963
35,evaluation,0.9667020515550541,0.6600000262260437,0.0002898175904537963
36,train,1.0865830774502376,0.6115599870681763,0.00028925123479744914
36,evaluation,0.949048473865171,0.6662999987602234,0.00028925123479744914
37,train,1.0895743802990145,0.6106799840927124,0.0002886701569803325
37,evaluation,0.9654475820215442,0.6614999771118164,0.0002886701569803325
38,train,1.086093188094361,0.6120399832725525,0.00028807442072417716
38,evaluation,0.9268258319625372,0.6761000156402588,0.00028807442072417716
39,train,1.0742994789272318,0.616379976272583,0.000287464091358177
39,evaluation,0.9082443223723883,0.6793000102043152,0.000287464091358177
40,train,1.0700443169040144,0.6173999905586243,0.00028683923581182487
40,evaluation,0.9377903885479215,0.6668999791145325,0.00028683923581182487
41,train,1.0709020391754482,0.6173400282859802,0.00028619992260757275
41,evaluation,0.9108205671551861,0.6780999898910522,0.00028619992260757275
42,train,1.066731974749309,0.620959997177124,0.00028554622185331796
42,evaluation,0.9475075119658362,0.6687999963760376,0.00028554622185331796
43,train,1.066885598175361,0.6189200282096863,0.00028487820523471477
43,evaluation,0.9208442508419857,0.6729000210762024,0.00028487820523471477
44,train,1.0634417946991104,0.6195200085639954,0.00028419594600731323
44,evaluation,0.9650496946105475,0.6632999777793884,0.00028419594600731323
45,train,1.0569017393814633,0.6233599781990051,0.00028349951898852603
45,evaluation,0.8967599355721776,0.6915000081062317,0.00028349951898852603
46,train,1.0503944434473276,0.624779999256134,0.00028278900054942377
46,evaluation,0.8919395027281363,0.6862999796867371,0.00028278900054942377
47,train,1.0415253771845336,0.6275200247764587,0.00028206446860636015
47,evaluation,0.9074786607223221,0.679099977016449,0.00028206446860636015
48,train,1.041687917069096,0.6298400163650513,0.00028132600261242746
